Time,Temperature,Depth,Image/video-file,Video tags,BTLVL,Mode,Res,FPS,Overlay,DCCWB,EIS,Autorec,Wifi,Sdcard,Firmware
2020:02:02 11:46:55, +14.5 ,000.4 ,MOV_0026,0,60,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:46:56, +14.5 ,000.4 ,MOV_0026,0,60,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:46:57, +14.5 ,000.4 ,MOV_0026,0,60,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:46:58, +14.5 ,000.4 ,MOV_0026,0,59,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:46:59, +14.5 ,000.5 ,MOV_0026,0,59,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:47:00, +14.5 ,000.8 ,MOV_0026,0,59,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:47:01, +14.5 ,001.2 ,MOV_0026,0,59,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:47:02, +14.5 ,001.5 ,MOV_0026,0,59,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:47:03, +14.5 ,001.8 ,MOV_0026,0,59,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:47:04, +14.5 ,002.0 ,MOV_0026,0,59,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:47:05, +14.5 ,002.4 ,MOV_0026,0,59,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:47:06, +14.5 ,002.7 ,MOV_0026,0,59,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:47:07, +14.5 ,002.8 ,MOV_0026,0,59,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:47:08, +14.5 ,002.9 ,MOV_0026,0,59,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:47:09, +14.5 ,003.3 ,MOV_0026,0,59,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:47:10, +14.5 ,003.5 ,MOV_0026,0,59,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:47:11, +14.5 ,003.6 ,MOV_0026,0,59,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:47:12, +14.6 ,004.0 ,MOV_0026,0,59,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:47:13, +14.5 ,004.1 ,MOV_0026,0,59,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:47:14, +14.5 ,004.1 ,MOV_0026,0,59,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:47:15, +14.5 ,004.5 ,MOV_0026,0,59,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:47:16, +14.5 ,004.6 ,MOV_0026,0,59,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:47:17, +14.5 ,004.6 ,MOV_0026,0,59,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:47:18, +14.6 ,004.6 ,MOV_0026,0,59,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:47:19, +14.6 ,004.6 ,MOV_0026,0,59,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:47:20, +14.6 ,004.8 ,,0,59,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:47:20, +14.6 ,004.8 ,MOV_0027,0,59,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:47:21, +14.5 ,004.9 ,MOV_0027,0,59,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:47:22, +14.5 ,004.8 ,MOV_0027,0,59,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:47:23, +14.6 ,004.8 ,MOV_0027,0,59,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:47:24, +14.5 ,005.0 ,MOV_0027,0,59,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:47:25, +14.5 ,005.0 ,MOV_0027,0,59,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:47:26, +14.6 ,005.1 ,MOV_0027,0,59,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:47:27, +14.5 ,005.1 ,MOV_0027,0,59,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:47:28, +14.6 ,005.2 ,MOV_0027,0,59,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:47:29, +14.6 ,005.4 ,MOV_0027,0,59,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:47:30, +14.5 ,005.5 ,MOV_0027,0,59,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:47:31, +14.6 ,005.5 ,MOV_0027,0,59,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:47:32, +14.6 ,005.6 ,MOV_0027,0,59,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:47:33, +14.6 ,005.6 ,MOV_0027,0,59,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:47:34, +14.6 ,005.5 ,MOV_0027,0,59,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:47:35, +14.6 ,005.5 ,MOV_0027,0,58,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:47:36, +14.6 ,005.7 ,MOV_0027,0,58,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:47:37, +14.6 ,005.8 ,MOV_0027,0,58,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:47:38, +14.6 ,005.8 ,MOV_0027,0,58,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:47:39, +14.6 ,005.9 ,MOV_0027,0,58,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:47:40, +14.6 ,005.8 ,MOV_0027,0,58,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:47:41, +14.6 ,005.7 ,MOV_0027,0,58,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:47:42, +14.6 ,005.6 ,MOV_0027,0,57,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:47:43, +14.6 ,005.6 ,MOV_0027,0,57,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:47:44, +14.5 ,005.5 ,MOV_0027,0,57,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:47:45, +14.5 ,005.5 ,MOV_0027,0,57,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:47:46, +14.5 ,005.6 ,MOV_0027,0,57,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:47:47, +14.5 ,005.8 ,MOV_0027,0,57,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:47:48, +14.5 ,006.0 ,MOV_0027,0,57,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:47:49, +14.5 ,006.1 ,MOV_0027,0,57,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:47:50, +14.5 ,006.2 ,MOV_0027,0,57,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:47:51, +14.5 ,006.4 ,MOV_0027,0,57,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:47:52, +14.5 ,006.4 ,MOV_0027,0,57,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:47:53, +14.6 ,006.4 ,MOV_0027,0,57,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:47:54, +14.5 ,006.4 ,MOV_0027,0,57,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:47:55, +14.5 ,006.3 ,MOV_0027,0,57,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:47:56, +14.5 ,006.3 ,MOV_0027,0,57,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:47:57, +14.5 ,006.5 ,MOV_0027,0,57,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:47:58, +14.5 ,006.7 ,MOV_0027,0,57,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:47:59, +14.6 ,006.9 ,MOV_0027,0,57,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:48:00, +14.5 ,006.8 ,MOV_0027,0,57,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:48:01, +14.5 ,006.7 ,MOV_0027,0,57,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:48:02, +14.5 ,006.6 ,MOV_0027,0,57,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:48:03, +14.5 ,006.6 ,MOV_0027,0,57,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:48:04, +14.5 ,006.6 ,MOV_0027,0,57,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:48:05, +14.6 ,006.5 ,MOV_0027,0,57,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:48:06, +14.6 ,006.3 ,MOV_0027,0,57,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:48:07, +14.6 ,006.3 ,MOV_0027,0,57,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:48:08, +14.5 ,006.3 ,MOV_0027,0,56,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:48:09, +14.6 ,006.3 ,MOV_0027,0,56,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:48:10, +14.6 ,006.2 ,MOV_0027,0,56,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:48:11, +14.6 ,006.1 ,MOV_0027,0,55,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:48:12, +14.5 ,006.1 ,MOV_0027,0,55,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:48:13, +14.6 ,006.1 ,MOV_0027,0,55,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:48:14, +14.6 ,006.1 ,MOV_0027,0,55,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:48:15, +14.6 ,006.1 ,MOV_0027,0,55,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:48:16, +14.6 ,006.1 ,MOV_0027,0,55,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:48:17, +14.6 ,006.1 ,MOV_0027,0,55,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:48:18, +14.6 ,006.4 ,MOV_0027,0,55,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:48:19, +14.6 ,006.6 ,MOV_0027,0,55,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:48:20, +14.6 ,006.9 ,MOV_0027,0,55,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:48:21, +14.6 ,006.9 ,MOV_0027,0,55,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:48:22, +14.6 ,007.0 ,MOV_0027,0,55,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:48:23, +14.6 ,007.1 ,MOV_0027,0,55,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:48:24, +14.6 ,007.3 ,MOV_0027,0,55,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:48:25, +14.6 ,007.2 ,MOV_0027,0,55,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:48:26, +14.6 ,007.3 ,MOV_0027,0,55,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:48:27, +14.6 ,007.4 ,MOV_0027,0,55,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:48:28, +14.6 ,007.4 ,MOV_0027,0,55,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:48:29, +14.6 ,007.4 ,MOV_0027,0,55,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:48:30, +14.6 ,007.4 ,MOV_0027,0,55,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:48:31, +14.6 ,007.4 ,MOV_0027,0,55,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:48:32, +14.6 ,007.5 ,MOV_0027,0,55,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:48:33, +14.6 ,007.4 ,MOV_0027,0,55,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:48:34, +14.6 ,007.4 ,MOV_0027,0,55,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:48:35, +14.6 ,007.4 ,MOV_0027,0,55,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:48:36, +14.6 ,007.4 ,MOV_0027,0,55,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:48:37, +14.6 ,007.5 ,MOV_0027,0,55,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:48:38, +14.6 ,007.5 ,MOV_0027,0,55,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:48:39, +14.6 ,007.5 ,,0,55,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:48:40, +14.6 ,007.5 ,,0,55,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:48:41, +14.6 ,007.6 ,,0,55,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:48:41, +14.6 ,007.6 ,MOV_0028,0,55,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:48:42, +14.6 ,007.6 ,MOV_0028,0,55,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:48:43, +14.6 ,007.5 ,MOV_0028,0,55,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:48:44, +14.6 ,007.4 ,MOV_0028,0,55,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:48:45, +14.6 ,007.4 ,MOV_0028,0,55,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:48:46, +14.6 ,007.4 ,MOV_0028,0,55,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:48:47, +14.6 ,007.4 ,MOV_0028,0,55,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:48:48, +14.6 ,007.3 ,MOV_0028,0,55,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:48:49, +14.6 ,007.1 ,MOV_0028,0,55,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:48:50, +14.6 ,007.1 ,MOV_0028,0,55,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:48:51, +14.6 ,007.1 ,MOV_0028,0,55,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:48:52, +14.6 ,007.2 ,MOV_0028,0,55,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:48:53, +14.6 ,007.2 ,MOV_0028,0,55,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:48:54, +14.6 ,007.2 ,MOV_0028,0,55,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:48:55, +14.6 ,007.2 ,MOV_0028,0,55,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:48:56, +14.6 ,007.2 ,MOV_0028,0,55,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:48:57, +14.6 ,007.2 ,MOV_0028,0,55,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:48:58, +14.6 ,007.4 ,MOV_0028,0,55,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:48:59, +14.6 ,007.4 ,MOV_0028,0,55,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:49:00, +14.6 ,007.4 ,MOV_0028,0,55,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:49:01, +14.6 ,007.4 ,MOV_0028,0,55,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:49:02, +14.6 ,007.4 ,MOV_0028,0,55,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:49:03, +14.6 ,007.4 ,MOV_0028,0,55,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:49:04, +14.6 ,007.4 ,MOV_0028,0,55,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:49:05, +14.6 ,007.6 ,MOV_0028,0,55,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:49:06, +14.6 ,007.5 ,MOV_0028,0,55,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:49:07, +14.6 ,007.4 ,MOV_0028,0,54,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:49:08, +14.6 ,007.4 ,MOV_0028,0,54,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:49:09, +14.6 ,007.4 ,MOV_0028,0,54,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:49:10, +14.6 ,007.4 ,MOV_0028,0,54,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:49:11, +14.6 ,007.3 ,MOV_0028,0,54,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:49:12, +14.6 ,007.3 ,MOV_0028,0,54,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:49:13, +14.6 ,007.2 ,MOV_0028,0,54,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:49:14, +14.6 ,007.2 ,MOV_0028,0,54,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:49:15, +14.6 ,007.3 ,MOV_0028,0,54,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:49:16, +14.6 ,007.1 ,MOV_0028,0,54,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:49:17, +14.6 ,007.0 ,MOV_0028,0,54,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:49:18, +14.6 ,007.0 ,MOV_0028,0,54,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:49:19, +14.6 ,007.0 ,MOV_0028,0,54,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:49:20, +14.6 ,007.0 ,MOV_0028,0,54,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:49:21, +14.6 ,007.0 ,MOV_0028,0,54,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:49:22, +14.6 ,007.0 ,MOV_0028,0,54,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:49:23, +14.6 ,007.0 ,MOV_0028,0,54,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:49:24, +14.6 ,007.0 ,MOV_0028,0,54,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:49:25, +14.6 ,007.0 ,MOV_0028,0,54,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:49:26, +14.6 ,007.1 ,MOV_0028,0,54,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:49:27, +14.6 ,007.0 ,MOV_0028,0,54,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:49:28, +14.6 ,007.0 ,MOV_0028,0,54,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:49:29, +14.6 ,007.0 ,MOV_0028,0,54,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:49:30, +14.6 ,007.0 ,MOV_0028,0,54,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:49:31, +14.6 ,006.9 ,MOV_0028,0,54,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:49:32, +14.6 ,006.9 ,MOV_0028,0,54,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:49:33, +14.6 ,006.8 ,MOV_0028,0,54,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:49:34, +14.6 ,006.9 ,MOV_0028,0,54,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:49:35, +14.6 ,006.8 ,MOV_0028,0,54,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:49:36, +14.6 ,006.9 ,MOV_0028,0,54,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:49:37, +14.6 ,006.8 ,MOV_0028,0,54,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:49:38, +14.6 ,006.9 ,MOV_0028,0,54,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:49:39, +14.6 ,006.9 ,MOV_0028,0,54,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:49:40, +14.6 ,006.9 ,MOV_0028,0,54,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:49:41, +14.6 ,006.9 ,MOV_0028,0,54,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:49:42, +14.6 ,006.8 ,MOV_0028,0,54,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:49:43, +14.6 ,006.9 ,MOV_0028,0,54,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:49:44, +14.6 ,006.9 ,MOV_0028,0,54,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:49:45, +14.6 ,007.0 ,MOV_0028,0,54,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:49:46, +14.6 ,007.0 ,MOV_0028,0,54,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:49:47, +14.6 ,007.0 ,MOV_0028,0,54,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:49:48, +14.6 ,007.0 ,,0,54,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:49:49, +14.6 ,007.1 ,,0,54,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:49:50, +14.6 ,007.1 ,,0,54,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:49:50, +14.6 ,007.1 ,MOV_0029,0,54,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:49:51, +14.6 ,007.1 ,MOV_0029,0,54,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:49:52, +14.6 ,007.1 ,MOV_0029,0,54,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:49:53, +14.6 ,007.1 ,MOV_0029,0,54,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:49:54, +14.6 ,007.2 ,MOV_0029,0,54,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:49:55, +14.6 ,007.3 ,MOV_0029,0,54,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:49:56, +14.6 ,007.4 ,MOV_0029,0,54,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:49:57, +14.6 ,007.3 ,MOV_0029,0,54,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:49:58, +14.6 ,007.4 ,MOV_0029,0,54,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:49:59, +14.6 ,007.4 ,MOV_0029,0,54,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:50:00, +14.6 ,007.4 ,MOV_0029,0,54,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:50:01, +14.6 ,007.5 ,MOV_0029,0,54,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:50:02, +14.6 ,007.4 ,MOV_0029,0,54,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:50:03, +14.6 ,007.4 ,MOV_0029,0,54,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:50:04, +14.6 ,007.4 ,MOV_0029,0,54,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:50:05, +14.6 ,007.5 ,MOV_0029,0,54,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:50:06, +14.6 ,007.4 ,MOV_0029,0,54,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:50:07, +14.6 ,007.4 ,MOV_0029,0,54,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:50:08, +14.6 ,007.3 ,MOV_0029,0,54,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:50:09, +14.6 ,007.3 ,MOV_0029,0,54,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:50:10, +14.6 ,007.4 ,MOV_0029,0,54,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:50:11, +14.6 ,007.3 ,MOV_0029,0,54,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:50:12, +14.6 ,007.3 ,MOV_0029,0,54,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:50:13, +14.6 ,007.2 ,MOV_0029,0,54,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:50:14, +14.6 ,007.1 ,MOV_0029,0,54,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:50:15, +14.6 ,007.2 ,MOV_0029,0,54,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:50:16, +14.6 ,007.1 ,MOV_0029,0,54,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:50:17, +14.6 ,007.1 ,MOV_0029,0,54,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:50:18, +14.6 ,007.0 ,MOV_0029,0,54,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:50:19, +14.6 ,007.1 ,MOV_0029,0,54,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:50:20, +14.6 ,007.2 ,MOV_0029,0,54,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:50:21, +14.6 ,007.3 ,MOV_0029,0,54,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
2020:02:02 11:50:22, +14.6 ,007.1 ,MOV_0029,0,54,Video,720P,100,On,Green,Off,On,Off,32,1.4.7
